contributor_id,contributor_name,first_year,last_year,total_events,roles,career_span
404027,Gwyneth Price,1999,2009,9,"Actor, Director",10
243040,Heath McIvor,1999,2015,3,"Actor, Performer",16
5300,Kerry Shale,1999,1999,1,"Adaptor, Performer",0
243074,Sean Barker,1999,2008,2,Actor,9
6673,Douglas Blaikie,1999,1999,1,Actor,0
254181,Zena Cumpston,1999,1999,1,Actor,0
5297,David Adamson,1999,1999,1,Actor,0
6674,Mark Brady,1999,2005,4,Actor,6
433112,Tim Wright,1999,2007,2,Actor,8
431577,Hannah Durack,1999,1999,1,Actor,0
229114,Matthew Newton,1999,2009,6,"Actor, Performer",10
400147,Alex Sideratos,1999,2004,3,Actor,5
252292,Scott Hendry,1999,2006,2,"Actor, Resident Director",7
234407,Amanda Shillabeer,1999,1999,1,Actor,0
259657,Suzie Stapleton,1999,2002,2,Actor,3
255976,Aaron Jeffery,1999,1999,1,Performer,0
247846,Paul Flynn,1999,2000,2,"Actor, Performer",1
529330,Natasha Elizabeth Beaumont,1999,2004,2,Actor,5
9882,Maria Theodorakis,1999,2007,2,Actor,8
235108,Claire Jordan,1999,1999,1,Performer,0
529331,Jonathan Shaw,1999,1999,1,Actor,0
4771,Caroline Mignone,1999,1999,1,Actor,0
2023,Stewart D'Arrietta,1999,2017,5,"Actor, Composer, Performer",18
401436,Damian Spencer,1999,1999,1,Actor,0
10259,Elizabeth Sloboda,1999,1999,1,Actor,0
249372,Rachel Gordon,1999,2018,12,Actor,19
4149,John Hunt,1999,1999,1,Actor,0
529278,Camilla AhKin,1999,1999,1,Actor,0
529270,Brett Patridge,1999,1999,1,Actor,0
432161,Sam Worthington,1999,1999,1,Actor,0
432145,Adrian Jarrett,1999,1999,1,Actor,0
6195,Hayley McElhinney,1999,2010,15,Actor,11
260850,Sally Gardner,1999,1999,1,Performer,0
6192,Lucy Taylor,1999,2006,5,"Actor, Performer",7
249595,Dorian Nkono,1999,2016,4,Actor,17
480438,David Benson,1999,1999,1,Comedian,0
6019,Aya Larkin,1999,1999,1,"Composer, Performer",0
3491,William McInnes,1999,2001,2,Actor,2
418162,Teague Rook,1999,2001,2,Actor,2
254849,Danielle Antaki,1999,2010,3,Actor,11
232724,Thomas Holesgrove,1999,1999,1,Actor,0
236109,Jonathon Turner,1999,1999,1,Actor,0
466143,Sarah Easterman,1999,2017,2,Actor,18
6802,Ramsay Everingham,1999,1999,1,Actor,0
6091,Michael Teulon,1999,2003,3,Actor,4
232951,Daniel MacIvor,1999,1999,1,"Creator, Performer",0
466141,Ryan Ottey,1999,1999,1,Actor,0
1516,Sarah Norris ,1999,2000,3,Actor,1
466140,Max McLellan,1999,1999,1,Actor,0
466139,Raphael Dickson,1999,1999,1,Actor,0
466138,Andrew Doolan,1999,1999,2,Actor,0
259028,Penny Kidd,1999,2004,2,Actor,5
233139,Danielle von der Borch,1999,1999,1,Performer,0
237747,Kim de Lury,1999,2000,3,Actor,1
466136,Abigail McKern,1999,1999,1,Actor,0
237647,Marin Mimica,1999,1999,1,Actor,0
420278,Laurie Andriamanpianina,1999,1999,1,Performer,0
466135,Lamberto Bianchi,1999,1999,1,Actor,0
461170,Craig Gillespie,1999,1999,1,Actor,0
568189,Mr Simon Tait,1999,1999,1,Actor,0
3743,Julie-Anne Long,1999,1999,1,Performer,0
461380,Victoria Taylor ,1999,1999,1,Actor,0
428976,Kate Johnston,1999,1999,1,Actor,0
474067,Ashley Davies,1999,1999,1,Actor and Singer,0
2773,Peter Jagger,1999,1999,1,Actor,0
248457,Rebel Wilson,1999,2019,4,Actor,20
10245,Fiona Todd,1999,1999,1,Actor,0
10315,Colin Sneesby,1999,1999,1,Performer,0
483810,Mal Eastick,1999,1999,2,Performer,0
419720,Marnie Reece Wilmore,1999,1999,1,Actor,0
251845,Andrew Rodoreda,1999,2011,11,Actor,12
10079,Daniela Farinacci,1999,1999,1,Actor,0
229335,Andreas Litras,1999,1999,1,"Actor, Creator",0
252580,Bridie Carter,1999,1999,1,Actor,0
483927,Adam Bloom,1999,1999,2,Comedian,0
401115,Jason Chong,1999,2020,5,Actor,21
10336,Katrina Milosevic,1999,2011,7,Actor,12
9970,Mark Hennessy,1999,1999,1,Actor,0
413045,Bronwyn Purvis,1999,1999,1,Actor,0
255092,Catherine Stewart,1999,1999,1,Performer,0
9447,Tony Yap,1999,1999,1,Performer,0
6168,Ashley Lyons,1999,2011,13,Actor,12
480997,Linda Rose Bull,2000,2000,1,Actor and Singer,0
249702,Simon Pryce,2000,2000,1,Actor,0
6701,Henry Nixon,2000,2006,4,Actor,6
243758,Susannah Hardy,2000,2006,5,"Actor, Director, Playwright, Producer",6
203248,Craig Ball,2000,2000,1,Actor,0
248967,Sonya Johansson,2000,2000,1,"Actor, Publicist",0
9241,Daniel Schlusser,2000,2013,2,Actor,13
242046,Clarence White,2000,2002,2,"Actor, Playwright",2
416471,Glenn Hill,2000,2020,5,Actor,20
229083,Jonathon Hodgson,2000,2000,1,Actor,0
229084,Cris Parker,2000,2007,2,Actor,7
229085,Denise Stott,2000,2000,1,Actor,0
6808,Rohan Nichol,2000,2016,5,Actor,16
1542,Rebecca Kypri,2000,2000,1,Actor,0
531892,Gavin Lunt,2000,2000,1,Actor,0
480998,Vika Susan Bull,2000,2000,1,Actor and Singer,0
10154,Marta Dusseldorp,2000,2020,15,Actor,20
240945,Lenore Munro,2000,2015,4,"Actor, Performer",15
241973,Vanessa Gray,2000,2002,2,Actor,2
9075,Dan Spielman,2000,2016,9,Actor,16
530514,Rory Unite,2000,2000,1,Performer,0
251633,Christie Sistrunk,2000,2000,1,Actor,0
252579,Rachael Blake,2000,2012,2,Actor,12
10195,Brian Green,2000,2000,2,Actor,0
450169,Tanya Mitford,2000,2011,3,Actor,11
413972,Peta Sergeant,2000,2009,3,Actor,9
495428,Tamara Lovatt-Smith,2000,2000,1,"Actor, Properties Master/Mistress",0
494431,Millie Spencer-Brown,2000,2000,1,Actor,0
2255,Ian Scott,2000,2005,2,Actor,5
249902,Derren Nesbitt,2000,2000,2,Actor,0
230052,Melissa King,2000,2010,2,"Actor, Performer",10
530520,Jenny McCallister,2000,2000,1,Actor,0
9177,Natalie O'Donnell,2000,2018,3,Actor,18
1543,Nicholas Mitsakis,2000,2000,1,Actor,0
235062,Jonathan Elsom,2000,2016,9,Actor,16
6595,Nicholas Brown,2000,2019,7,"Actor, Playwright",19
233865,Stephen Sheehan,2000,2008,3,"Actor, Performer",8
1401,Madeleine Sami,2000,2002,4,Actor,2
250537,David Bridie,2000,2000,1,Performer,0
6454,Lisa Freshwater,2000,2000,1,Performer,0
450537,Alina Krefel,2000,2000,1,Actor,0
251866,Richard White,2000,2000,1,Actor,0
248013,Gabriella Maselli,2000,2000,1,"Actor, Playwright, Producer",0
247275,Diana Glenn,2000,2003,2,"Actor, Playwright, Producer",3
531891,Daniel Billet,2000,2000,1,Actor,0
6892,Oliver Baudert,2000,2001,2,Actor,1
246892,Damian de Montemas,2000,2010,3,Actor,10
242586,Anthony Harkin,2000,2018,9,"Actor, Performer",18
249376,Amie McKenna,2000,2008,5,"Actor, Director, Performer",8
242096,Nadia Townsend,2000,2013,6,Actor,13
450540,Bernard Wheatley,2000,2002,2,Actor,2
450538,Lisa Sciberras,2000,2000,1,Actor,0
10298,Elliott Maynard,2000,2000,1,Actor,0
795,Andrew Ross,2000,2000,1,Actor,0
2110,Clare Bartholomew,2000,2007,2,"Actor, Creator, Devisor, Performer",7
2112,Max Sharam,2000,2006,2,"Actor, Performer",6
6772,Kate Reid,2000,2001,3,"Actor, Front of House",1
203254,Mark Berthold,2000,2000,1,Actor,0
203255,Michael Kazonis,2000,2000,1,Actor,0
251860,Julie Sobotta,2000,2000,1,Actor,0
6648,Wayne Blair,2000,2020,17,"Actor, Director",20
249905,Toby Truslove,2000,2020,9,Actor,20
480512,Maria Fernanda Cardoso,2000,2000,1,Performer,0
251862,Cameron Welsh,2000,2000,1,Actor,0
251858,Shaun McKean,2000,2000,1,Actor,0
10067,Ben Rogan,2000,2008,3,"Actor, Director, Performer",8
203497,Michael Griffiths,2000,2019,4,"Actor, Performer",19
413821,Freya Stafford,2000,2006,2,Actor,6
416934,Tomiko Takai,2000,2000,1,Performer,0
248438,Sarah Kants,2000,2002,2,Actor,2
527998,Joanne Priest,2000,2002,3,Actor,2
9988,Roberta Bosetti,2000,2001,2,"Actor, Devisor, Performer",1
450552,Bronwyn Tasker,2000,2000,1,Actor,0
450548,Kurtis Giitsidis,2000,2000,1,Actor,0
230739,Barbara Cook,2000,2000,1,Performer,0
9730,Ian Hughes,2000,2000,2,"Actor, Producer",0
245795,Jodie Dorday,2000,2000,1,Actor,0
250011,Steven Rassios,2000,2000,1,Actor,0
203250,Grant Galea,2000,2000,1,Actor,0
247422,Pamela Shaw,2000,2000,1,Performer,0
6651,Elaine Crombie,2000,2020,7,"Actor, Performer",20
249977,Kristian Schmid,2000,2006,3,Actor,6
422903,Dave Graney,2000,2008,2,Performer,8
400817,Alexander Gutman,2000,2000,1,Actor,0
242066,Penelope Keenan,2000,2002,2,Actor,2
203252,Cleopatra Patrikareas,2000,2000,1,Actor,0
594021,Mary de Koster,2000,2000,1,Actor,0
6655,Pauline Whyman,2000,2012,4,Actor,12
420066,Simone Kessell,2000,2000,1,Actor,0
419311,Phil Miolin,2000,2000,1,Actor,0
6654,Tessa Rose,2000,2013,5,"Actor, Performer",13
227946,Brooke Satchwell,2000,2017,4,Actor,17
203249,Stavros Economides,2000,2000,1,Actor,0
230695,Brett Hicks-Maitland,2000,2002,2,Actor,2
256067,Raelee Hill,2000,2000,1,Actor,0
437418,Warwick Tyrrell,2000,2002,2,Actor,2
4546,Simon Hughes,2000,2000,1,Actor,0
537050,Christopher Thomas,2000,2000,1,Actor,0
6321,Meaghan Davies,2000,2005,5,Actor,5
409571,Tania Yuki,2000,2005,2,Actor,5
258162,Sara Browne,2000,2007,3,"Actor, Creator, Performer",7
3697,Doris Younane,2000,2015,3,Actor,15
231708,Stan Yarramunua,2000,2000,1,Actor,0
508940,Rebecca Hamilton,2000,2000,1,"Actor, Designer",0
255788,Priscilla Jackman,2000,2000,1,Actor,0
237092,Nathan Page,2000,2005,3,"Actor, Performer",5
432766,Olivia Solomons,2000,2000,1,Actor,0
536225,Robbie Patten,2000,2000,1,Actor,0
258091,Roxane Wilson,2000,2000,1,Actor,0
466411,Craig Lynch,2000,2000,1,Actor,0
466432,Glen Rhule,2000,2000,1,Actor,0
460986,Kate Lineham,2000,2000,1,Actor,0
6155,Oliviero Papi,2000,2001,5,Actor,1
238135,Todd Worden,2000,2001,2,Actor,1
6365,Socratis Otto,2000,2019,15,Actor,19
6341,Rick Lau,2000,2004,5,"Actor, Performer",4
6109,Brendan Cowell,2000,2015,10,"Actor, Playwright",15
444308,Sebastian Lamour,2000,2000,1,Actor,0
6095,Martelle Hammer,2000,2018,6,"Actor, Devisor, Performer",18
6286,Jenny Schwinghammer,2000,2004,5,Actor,4
231320,MaryAnne McCormack,2000,2000,1,Actor,0
3330,Nadine Garner,2000,2002,2,Actor,2
4016,Shane Briant,2000,2000,1,Actor,0
429933,Andy Leonard,2000,2014,2,"Actor, Writer",14
231389,Alison Van Reeken,2000,2000,1,Actor,0
231400,Rachael Tidd,2000,2000,1,Actor,0
436193,Justin Stewart Cotta,2000,2017,11,"Actor, Producer",17
255990,Michael Labram,2000,2005,2,Actor,5
6292,Matthew Moore,2000,2013,16,Actor,13
6294,Belinda Sculley,2000,2006,2,Actor,6
6054,Toby Schmitz,2000,2020,34,"Actor, Director, Playwright",20
256064,Catherine Cullen,2000,2000,1,Actor,0
6215,Travis McMahon,2000,2007,8,Actor,7
256150,Judd Driksna,2000,2000,1,Actor,0
256308,Alex Dimitriades,2000,2010,6,Actor,10
6059,Tammy Anderson,2000,2017,4,"Actor, Performer, Playwright",17
408318,Nathan Carter,2000,2017,6,"Actor, Actor and Singer",17
6066,Myles Conti,2000,2002,2,"Actor, Performer",2
6093,Josephine Birch,2000,2000,1,"Devisor, Performer",0
6094,Sean Bresser,2000,2003,2,"Actor, Devisor, Performer",3
239846,Nicholas Berg,2000,2002,2,Actor,2
239854,Penny Baron,2000,2000,1,"Actor, Creator",0
6346,Rose Byrne,2000,2020,4,Actor,20
257586,Karl Conti,2000,2000,1,Performer,0
257778,Tanja Bulatovic,2000,2000,1,Actor,0
257729,Marianne Bryant,2000,2000,1,"Actor, Adaptor",0
254165,Felicity Jurd,2000,2006,4,"Actor, Performer, Writer",6
257588,Steven Facey,2000,2000,1,Performer,0
467029,Simone Rabinowitz,2000,2000,1,Actor,0
404649,Jonathan Pasvolsky,2000,2010,4,Actor,10
404969,Brett Danalake,2000,2000,1,Actor,0
257429,Christine Greenough,2000,2017,2,"Actor, Director",17
236930,Fontini Papadopoulos,2000,2000,1,Actor,0
6197,Lisa Schouw,2000,2005,3,"Devisor, Performer",5
6388,Boyd Spradbury,2000,2000,1,Actor,0
468000,Emily Howe,2000,2000,1,Actor,0
404822,Edith Podesta,2000,2000,1,Actor,0
467998,Alistair Petrie,2000,2000,1,Actor,0
431715,Greg Poppleton,2000,2000,1,"Actor, Publicist, Sound Operator/Engineer",0
458210,Guy Freer,2000,2000,1,Actor,0
6413,Dean Atkinson,2000,2001,3,Actor,1
257152,Nathan Ramsay,2000,2000,1,Actor,0
257137,Orel Rostislav,2000,2000,1,Actor,0
257136,Don Cousins,2000,2000,1,Actor,0
467835,Angela Gilltrap,2000,2002,2,Actor,2
6427,Trevor Ashley,2000,2017,8,"Actor, Creator, Performer, Writer",17
467999,Theo Fraser Steele,2000,2000,1,Actor,0
238185,Peter Astridge,2000,2006,4,Actor,6
6017,Julie Eckersley,2000,2004,3,Actor,4
260080,Marton Csokas,2000,2008,4,Actor,8
233302,Jose Element,2000,2000,1,"Actor, Properties Master/Mistress",0
254960,Lauren Steenholdt,2000,2003,2,Actor,3
6379,David Joyce,2000,2002,3,Actor,2
4278,Kate Kantor,2000,2000,1,"Actor, Creator",0
441254,Patricia Routledge,2000,2014,2,Actor,14
5024,Gina Zoia,2001,2003,5,"Actor, Devisor, Performer",2
6164,David Davies,2001,2005,8,"Actor, Playwright",4
6640,Tony Curtis,2001,2006,2,Actor,5
6827,David Jeffrey,2001,2014,5,"Actor, Producer, Set Designer",13
6828,Hermione Gehle,2001,2001,1,Actor,0
6833,Regina Schorg,2001,2002,2,Actor and Singer,1
6639,Amanda Tolnay,2001,2001,1,Actor,0
6049,Jemima Fallows,2001,2001,1,Actor,0
1293,James O'Loghlin,2001,2001,2,Comedian,0
6151,Georgina Symes,2001,2014,5,Actor,13
6171,Esther van Doornum,2001,2002,3,Actor,1
6691,Paul McDermott,2001,2004,4,Comedian,3
6024,Rosemarie Arthars,2001,2002,5,Actor and Singer,1
232738,Victoria Hunt,2001,2016,3,"Curator, Performer",15
6690,Peter Berner,2001,2001,1,Comedian,0
251919,Michele Morgan,2001,2001,1,"Devisor, Performer",0
6848,Chris Burke,2001,2005,2,Actor,4
6687,Joy Smithers,2001,2001,1,Actor,0
6636,Colette Mann,2001,2006,2,"Actor, Actor and Singer",5
6167,Genevieve Hegney,2001,2018,11,"Actor, Writer",17
6018,Damian Walshe-Howling,2001,2001,1,Actor,0
237356,Andrew Brunsdon,2001,2012,13,"Actor, Actor and Singer",11
6025,Fernando de la Mora,2001,2001,1,Actor and Singer,0
6819,Vanessa Turrisi,2001,2001,1,Actor,0
6825,Abigail Bianca,2001,2001,1,Actor,0
6649,George Bostock,2001,2014,2,Actor,13
6150,Sylvia Rands,2001,2001,1,Actor,0
6743,Pia Miranda,2001,2004,2,Actor,3
6650,Luke Carroll,2001,2020,14,"Actor, Performer",19
6183,Nick Reid,2001,2001,1,"Performer, Playwright",0
555475,Monte Pederson,2001,2001,1,Actor and Singer,0
6185,Ben Blaylock,2001,2001,1,Actor,0
6149,Lisa Griffiths,2001,2009,6,"Actor, Executive Producer",8
6142,Jenny Apostolou,2001,2007,2,Actor,6
6182,Nikki Bridger,2001,2001,1,"Performer, Playwright",0
420359,Tim Freedman,2001,2007,2,"Actor and Singer, Performer",6
6128,Eileen Camilleri,2001,2001,1,Actor,0
203245,Katherine Thomas,2001,2001,1,Actor,0
530536,Alison Hughes,2001,2001,1,Actor,0
6644,Lisa Harper-Brown,2001,2004,8,Actor and Singer,3
251918,Melissa Madden Gray,2001,2018,6,"Actor, Actor and Singer, Performer",17
6177,Elizabeth Whitehouse,2001,2001,1,Actor and Singer,0
6175,Johan Botha,2001,2001,1,Actor and Singer,0
6200,Nikkie Dobosi,2001,2001,1,Performer,0
6056,Justin Melvey,2001,2001,1,Actor,0
6810,Greg Fleet,2001,2003,3,"Actor, Comedian, Performer",2
6710,Jed Kurzel,2001,2001,2,Actor,0
241855,Emma Jackson,2001,2020,10,Actor,19
6709,Rebecca Havey,2001,2001,1,Actor,0
530535,Alison Hepburn-Brown,2001,2001,1,Actor,0
2,David Williamson AO,2001,2001,1,"Actor, Playwright",0
251898,Khaled Sabsabi,2001,2001,1,"Performer, Sound Composer",0
484294,Pato Banton,2001,2001,1,Performer,0
484431,Robyn Loau,2001,2001,1,Performer,0
484535,Sabahattin Akdagcik,2001,2001,1,Performer,0
261245,Kyle Blanshard,2001,2001,1,Actor,0
231727,Arax Mansourian,2001,2002,2,Actor and Singer,1
484670,Fatu Feu'u,2001,2001,1,Performer,0
239091,Rowan Marchingo,2001,2004,2,"Choreographer, Performer",3
1955,Tiffany Speight,2001,2009,11,"Actor and Singer, Performer",8
249189,Ben Walsh,2001,2001,2,"Musician: Percussionist, Performer",0
238134,Mary Docker,2001,2001,1,Actor,0
9788,Sarah Pirrie,2001,2001,1,Performer,0
400930,David Tredinnick,2001,2015,4,Actor,14
1945,Ana Maria Belo,2001,2018,7,Actor,17
8237,Matthew Carey,2001,2001,1,Performer,0
261242,Jenny Leong,2001,2001,1,Actor,0
1941,Trisha Noble,2001,2007,3,Actor,6
484293,Djamchild Chemirani,2001,2001,1,Performer,0
484291,Chava Albertstein,2001,2001,1,Performer,0
261317,Philip Sealey,2001,2001,1,Actor,0
257161,Ian Watkin,2001,2005,6,Actor,4
257195,Dominic Natoli,2001,2001,2,Actor and Singer,0
241211,Sandro Colarelli,2001,2009,4,Actor,8
3845,Emily Weare,2001,2015,7,Actor,14
9104,Marianne Hellgren,2001,2001,1,Performer,0
484292,Barbara Luna,2001,2001,1,Performer,0
401189,Slava Orel,2001,2005,4,Actor,4
9045,Han Lim,2001,2004,12,Actor and Singer,3
2105,John Forman,2001,2003,2,"Actor, Devisor, Performer",2
6437,Simon Butteriss,2001,2001,1,Performer,0
9648,Tyran Parke,2001,2018,5,"Actor, Director, Performer",17
2045,Brian Lipson,2001,2016,8,"Actor, Director, Playwright, Writer",15
484288,Shirley Caesar,2001,2001,1,Performer,0
557367,Mr Matthew Holmes,2001,2001,1,Actor,0
6849,Charles Cousins,2001,2015,4,Actor,14
1847,Dennis O'Neill,2001,2009,5,"Actor, Actor and Singer",8
401440,Tom Simmons,2001,2001,1,Actor,0
6860,Maurie Barlin,2001,2009,2,"Actor, Performer",8
6858,Benito Di Fonzo,2001,2002,2,"Performer, Playwright",1
487468,Sandra-Lee Rose,2001,2001,1,Actor,0
487469,Simone Cullinan,2001,2001,1,Actor,0
3642,David Ritchie,2001,2013,8,Actor,12
231433,Jesse Griffin,2001,2003,2,"Actor, Devisor, Performer",2
232072,Andrew Schroeder,2001,2009,3,"Actor, Actor and Singer",8
237893,Helen Tonkin,2001,2014,5,"Actor, Director",13
237823,Juliet Attenborough,2001,2001,1,Actor,0
237790,Arnie McKenna,2001,2001,1,Actor,0
6850,Holly Jones,2001,2001,1,Actor,0
6016,T'mara Buckmaster,2001,2001,1,Actor,0
231340,Lena Cruz,2001,2018,3,"Actor, Performer",17
227612,Jose Oliver,2001,2001,1,Performer,0
6854,Gabby Millgate,2001,2001,1,Performer,0
258446,Jared Turner,2001,2003,2,Actor,2
232058,Nicole Youl,2001,2010,7,"Actor, Actor and Singer",9
251246,Tasma Walton,2001,2019,3,Actor,18
401441,Kerith Atkinson,2001,2001,1,Actor,0
401442,Kristoff Bruno,2001,2001,1,Actor,0
401443,Robert Maconachie,2001,2002,2,Actor,1
1767,Mary Rachel Brown,2001,2005,2,Actor,4
401444,Josephine Perricone,2001,2001,1,Actor,0
419283,Marnie Georgette Orr,2001,2001,1,Performer,0
6866,Tony Nikolakopoulos,2001,2020,4,"Actor, Performer",19
401445,Scott Hall-Watson,2001,2001,1,Actor,0
1692,Brian Cobb,2001,2005,3,Actor,4
8008,Harry Haythorne,2001,2003,2,"Actor, Performer",2
1691,Lucas Healy,2001,2001,1,Actor,0
6927,Carl Barron,2001,2006,2,Comedian,5
2368,Caroline Lee,2001,2013,3,Actor,12
6872,Joshua Bloom,2001,2012,5,Actor and Singer,11
1693,Melissa Day,2001,2001,1,Actor,0
6635,Lisa Wood,2001,2001,2,Actor,0
231740,Ali McGregor,2001,2008,11,"Actor, Actor and Singer",7
230525,Tim DuFore,2001,2002,5,Actor and Singer,1
6347,Marc Carra,2001,2001,1,Actor,0
6349,Tigryi Katorgin,2001,2001,1,Actor,0
203496,Todd Goddard,2001,2019,5,"Actor, Actor and Singer",18
6353,Tim Richards,2001,2009,12,Actor,8
246841,Jaewoo Kim,2001,2004,4,Actor and Singer,3
234701,Bernadette Sabath,2001,2001,1,"Actor, Playwright",0
234698,Drew Fairley,2001,2012,13,"Actor, Creator, Playwright, Producer, Writer",11
6273,Simon Maiden,2001,2001,1,Actor,0
203495,Paul Biencourt,2001,2001,1,Actor,0
6272,Thomasin Litchfield,2001,2003,2,"Actor, Assistant Director",2
234682,Louise Birgan,2001,2001,1,"Actor, Playwright",0
6252,Gabrielle Link,2001,2001,2,Actor,0
203494,Ben Daley,2001,2001,1,Actor,0
203493,Andrew Oh,2001,2001,1,Actor,0
2880,Anke Hoppner,2001,2012,4,Actor and Singer,11
203492,Brennan Muhoberac,2001,2001,1,Actor,0
203491,Brett Canning,2001,2001,1,Actor,0
6236,Caitlin Hunter,2001,2001,1,Actor,0
6583,David Page,2001,2014,10,"Actor, Creator, Performer, Playwright",13
203358,Xiaoming Lan,2001,2001,1,Actor and Singer,0
203355,Ian Vayne,2001,2002,3,"Actor and Singer, Band Master",1
4525,Neil Pigot,2001,2009,4,Actor,8
203341,John Heuzenroeder,2001,2001,1,Actor and Singer,0
6374,Ruby King,2001,2001,2,Performer,0
3241,Kate Champion,2001,2001,1,"Devisor, Performer",0
2814,Christopher Johnson,2001,2006,5,"Actor, Performer, Playwright",5
234390,Elizabeth Stannard,2001,2009,3,"Actor and Singer, Performer, Singer",8
203321,Margaret Medlyn,2001,2004,3,Actor and Singer,3
203318,Teddy Tahu Rhodes,2001,2014,14,"Actor, Actor and Singer",13
6278,Josh Spear,2001,2001,1,Comedian,0
6485,Peter McCallum,2001,2001,1,Actor,0
6337,Clive Wedderburn,2001,2001,1,Actor,0
228006,Jill Webster,2001,2001,1,Actor,0
253397,Joel Tarling,2001,2001,1,Performer,0
230657,Judy Howard,2001,2002,3,Actor,1
6511,Victoria White,2001,2001,3,"Actor, Devisor, Performer",0
6510,Michelle Morgan,2001,2001,1,Performer,0
6306,Katharine Cullen,2001,2012,5,Actor,11
6509,Kate Randall,2001,2001,1,Actor,0
6298,Joanna Weinberg,2001,2019,2,"Actor, Performer",18
6508,Jamie Morgan,2001,2001,1,Actor,0
6525,Matthew Dale,2001,2009,2,Actor,8
245642,Ignatius Jones,2001,2001,1,Performer,0
242070,Ingrid Kleinig,2001,2008,3,"Dancer, Performer",7
6289,Josef Ber,2001,2018,11,Actor,17
6527,Penny Pedersen,2001,2001,1,Comedian,0
236681,Jamie Oliver,2001,2001,1,Performer,0
253639,Steve Rogers,2001,2020,5,"Actor, Performer",19
6528,Jimbo,2001,2001,1,Comedian,0
6554,Steve Le Marquand,2001,2018,16,Actor,17
6333,Tony Bailey,2001,2001,1,Comedian,0
6555,Belinda Barrett,2001,2001,1,Actor,0
6556,Alistair Powning,2001,2011,3,"Actor, Playwright",10
2970,Kelly Tracey,2001,2001,1,Actor,0
403092,Kristina Harrison,2001,2001,1,Performer,0
6287,Daryl Cusbert,2001,2001,1,Actor,0
6334,Darren Saunders,2001,2001,1,Comedian,0
203499,Anton Koritni,2001,2001,1,Actor,0
2962,Beth Buchanan,2001,2001,1,Actor,0
203498,Kurt Sneddon,2001,2001,1,Actor,0
6486,David van Vuuran,2001,2001,1,Actor,0
6280,Tug Dumbly,2001,2002,4,"Comedian, Performer, Playwright",1
6279,Subby Valentine,2001,2001,1,Comedian,0
6332,Haskel Daniel,2001,2001,1,Comedian,0
3151,Helen O'Leary,2001,2011,3,"Actor, Playwright",10
203490,Peter Skelton,2001,2001,1,Actor,0
234378,Donna-Maree Dunlop,2001,2004,6,Actor and Singer,3
6468,Annie Frances,2001,2001,2,Performer,0
6612,Rochelle Whyte,2001,2001,1,"Devisor, Performer",0
6630,Inga Norgrove,2001,2001,1,Actor,0
6387,Jonathan Gavin,2001,2009,11,"Actor, Performer",8
244091,Alison Bell,2001,2017,10,Actor,16
253195,Gabby Milgate,2001,2001,1,Comedian,0
612019,Mr Siegfried Vogel,2001,2001,1,Actor and Singer,0
227945,Mark Priestley,2001,2006,5,Actor,5
6396,Fiona James,2001,2001,1,Actor and Singer,0
6618,Ramon Danylak,2001,2001,1,Actor,0
253687,Brett Archer,2001,2001,1,Actor,0
253688,Steven Arculus,2001,2001,1,Actor,0
6629,Katharine McErlean,2001,2001,1,Actor,0
253689,Catherine Driscoll,2001,2001,1,Actor,0
6452,Bianca Rowe,2001,2001,1,Actor,0
6621,Christa Hughes,2001,2019,6,"Comedian, Performer",18
6414,Sarah Smuts-Kennedy,2001,2001,3,Actor,0
234358,Irene Waugh,2001,2001,1,Actor and Singer,0
236926,David Gauci,2001,2001,1,Performer,0
6402,Glen Woolgar,2001,2003,3,Actor,2
69,"Robert Lepage CC, QC",2001,2006,3,"Director, Performer, Writer",5
2756,Peter Fenton,2001,2002,2,Actor,1
6619,T J Moore,2001,2001,1,Actor,0
6380,Jason King,2001,2006,2,Actor,5
6386,Edward Simpson,2001,2001,1,Performer,0
2776,Peter Finlay,2001,2012,2,Actor,11
6610,Monica Brian,2001,2003,3,"Actor, Devisor, Performer, Producer",2
6425,Madeleine Jaine,2001,2001,1,Actor,0
236917,Emma Cordero,2001,2001,1,Actor,0
400565,Kyle Rowling,2001,2008,2,"Actor, Fight Director",7
6632,Brendan O'Connor,2001,2001,1,Actor,0
6381,Clare Mackey,2001,2001,1,Actor,0
406975,Benjamin Lawson,2001,2006,4,Actor,5
234271,Natalie Jones,2001,2004,6,Actor and Singer,3
236904,Joel Salom,2001,2001,1,"Comedian, Improviser, Performer",0
447344,John Davies,2001,2001,1,Actor,0
227053,Diana McLean,2002,2014,8,Actor,12
431745,Paige Rodgers,2002,2002,1,Actor,0
234251,Matthew Passmore,2002,2002,1,Actor,0
1890,David Hamilton,2002,2002,1,Actor and Singer,0
1835,Andrew Ford,2002,2002,1,Performer,0
214298,Michael Forde,2002,2002,1,"Actor, Playwright",0
493276,Ghillian Sullivan,2002,2002,2,Actor and Singer,0
228895,Shaun Parker,2002,2005,2,Performer,3
243700,Deborah Humble,2002,2012,6,Actor and Singer,10
238178,Genevieve O'Reilly,2002,2005,4,Actor,3
416984,Alex Blunt,2002,2002,1,Actor,0
486579,Matthew Boyle,2002,2002,1,Performer,0
486578,Paula Hyland,2002,2002,1,Performer,0
486577,Joe Furlonger,2002,2002,1,Performer,0
486576,Del Kathryn Barton,2002,2002,1,Performer,0
401470,Christopher LeCrenn,2002,2002,1,Actor,0
401469,Natalie Hankinson,2002,2002,1,Actor,0
401468,James Smith,2002,2002,1,Actor,0
